rule,family,description,signal_time_fields,uses_only_signal_time_known_fields,selection_signature,raw_event_count,candidate_day_count,selected_price_confirmed_count,selected_queue_unknown_count,unresolved_exit_count,independent_trade_count,independent_win_rate,independent_avg_account_return,independent_median_account_return,independent_equity_multiple,independent_max_drawdown,independent_max_profit,independent_max_loss,independent_profit_loss_ratio,independent_max_consecutive_losses,first_12m_trade_count,first_12m_multiple,second_12m_trade_count,second_12m_multiple,equivalent_rule_count,independent_profitable,merged_d_trade_count,merged_d_win_rate,merged_d_avg_account_return,merged_d_median_account_return,merged_d_equity_multiple,merged_d_max_drawdown,merged_d_max_profit,merged_d_max_loss,merged_d_profit_loss_ratio,merged_d_max_consecutive_losses,acde_trade_count,acde_win_rate,acde_avg_account_return,acde_median_account_return,acde_equity_multiple,acde_max_drawdown,acde_max_profit,acde_max_loss,acde_profit_loss_ratio,acde_max_consecutive_losses,merged_chosen_candidate_day_count,merged_chosen_baseline_day_count,acde_d_count,acde_a_count,acde_e_count,acde_c_count,merged_d_compound_improved,acde_compound_improved,triple_gate_passed,formal_strategy_modified
time_1400_1454__open_eq2__speed_any__amount_ge1_5,SPEED_FREE,14:00~14:54回封；第2次炸板后的回封；回封速度不限；信号前成交额至少前日1.5倍,"open_times_at_signal,signal_cumulative_amount_vs_prev_day,signal_hhmm",True,9ac606c41f428534985df2174fc7474da29112e4,1401,401,305,96,0,133,0.45864661654135336,0.007212737128246822,-0.004550846905263,2.1515619420818073,-0.26866866887431706,0.2877539667175889,-0.0936314962440001,1.7087963343056576,5,69,2.0511526333502648,64,1.0489526264886186,1,True,136.0,0.45588235294117646,0.005596646322329847,-0.00442382078398585,1.767635068468484,-0.2889978185372216,0.2877539667175889,-0.109385915162897,1.5948009726296426,5.0,149.0,0.46308724832214765,0.00760115582150856,-0.0031744226361187,2.2177890856867606,-0.34791269728440843,0.2877539667175889,-0.17629142067722955,1.6033977538372608,5.0,394.0,10.0,113.0,15.0,17.0,4.0,False,False,False,False
time_1300_1454__open_eq4__speed_any__amount_ge1_5,SPEED_FREE,13:00~14:54回封；第4次炸板后的回封；回封速度不限；信号前成交额至少前日1.5倍,"open_times_at_signal,signal_cumulative_amount_vs_prev_day,signal_hhmm",True,a1f4a82e2e75c19936b04e146e6cd554db9e9db8,1456,393,331,62,0,134,0.5149253731343284,0.0076920644877753125,0.0016121874873078,2.1468899812374422,-0.2989134456821474,0.3721270239550671,-0.1389379853296101,1.3344118996458805,6,67,1.4268755749386484,67,1.504609104637419,1,True,134.0,0.5074626865671642,0.005952732335081891,0.0009890200693656,1.7293223067380195,-0.2989134456821475,0.3721270239550671,-0.1389379853296101,1.2771141688990288,6.0,147.0,0.5238095238095238,0.015352643773607642,0.0030460955711907,6.631044631728738,-0.29030192077905004,0.3721270239550671,-0.1389379853296101,1.7500765830566514,7.0,391.0,6.0,115.0,10.0,16.0,6.0,False,False,False,False
time_1400_1429__open_ge5__speed_ge11,STRUCTURAL_GRID,14:00~14:29回封；第5次及以后炸板后的回封；最后炸板11分钟后回封,"last_break_to_signal_minutes,open_times_at_signal,signal_hhmm",True,1cc7b76c2bdc57c68d2f844a154d36af7d7519c1,186,129,121,8,0,73,0.410958904109589,0.01356173764344959,-0.011840834392219,2.135087747330713,-0.49465376626926894,0.3721270239550671,-0.1099258611229698,2.3781323081171277,9,40,3.0207493923484505,33,0.7068073083913825,1,True,88.0,0.38636363636363635,0.010397566745856002,-0.01213277026933115,1.9289624191888513,-0.5911029605781357,0.3721270239550671,-0.1099258611229698,2.341118207230465,13.0,137.0,0.5985401459854015,0.03544255097405243,0.0177898569669903,73.33530678673097,-0.17231642509912537,0.3721270239550671,-0.14417251000998996,2.250445587213118,6.0,124.0,39.0,57.0,33.0,35.0,12.0,False,False,False,False
time_1300_1454__open_any__speed_6_10__amount_ge1,OPEN_COUNT_FREE,13:00~14:54回封；炸板/回封次数不限；最后炸板后6~10分钟回封；信号前成交额至少前日1倍,"last_break_to_signal_minutes,signal_cumulative_amount_vs_prev_day,signal_hhmm",True,90841fb05f7a04830bddce6a3b6f50fced46f158,1792,403,319,84,0,136,0.47794117647058826,0.007579143104917396,-0.0032891293529418997,2.1330606139474217,-0.5131189844232249,0.1659870463579606,-0.1234202601747165,1.4847605710060765,7,65,1.0340888061452482,71,2.0627441291998783,1,True,136.0,0.47794117647058826,0.007382965049639758,-0.0032891293529418997,2.077822149089586,-0.5257274211891705,0.1659870463579606,-0.1234202601747165,1.4746023457996928,7.0,151.0,0.5231788079470199,0.01607623635534384,0.0021752415944633883,7.619957787148083,-0.2909492409140835,0.3687231660523884,-0.11849477438811166,1.6986773910984458,4.0,402.0,4.0,109.0,20.0,17.0,5.0,True,False,False,False
time_1001_1130__open_any__speed_any__duration_16_30,OPEN_COUNT_FREE+SPEED_FREE,10:01~11:30回封；炸板/回封次数不限；回封速度不限；首封后16~30分钟形成回封,"first_to_signal_minutes,signal_hhmm",True,28a88d4fb04423d0c581f9f639308182d0498845,1898,434,326,108,0,138,0.47101449275362317,0.007999733569045977,-0.00749496754314425,2.132505848288183,-0.38045060505800077,0.2798824747699878,-0.189337554306236,1.5343069760346002,5,70,1.017949351350036,68,2.0949036859839714,1,True,138.0,0.47101449275362317,0.007999733569045977,-0.00749496754314425,2.132505848288183,-0.38045060505800077,0.2798824747699878,-0.189337554306236,1.5343069760346002,5.0,151.0,0.5033112582781457,0.00873014210371447,0.0005836994984953,2.5775414110438364,-0.3011224039614572,0.2732236251032737,-0.14417251000998996,1.3740600000044607,5.0,434.0,1.0,121.0,10.0,11.0,9.0,True,False,False,False
time_1300_1359__open_eq3__speed_any__main_board,SPEED_FREE,13:00~13:59回封；第3次炸板后的回封；回封速度不限；仅沪深主板,"market_segment,open_times_at_signal,signal_hhmm",True,47d6fd20a2a39ad835098ad0426b0738eb07d510,1153,351,290,61,0,131,0.5038167938931297,0.0074691855230431875,9.039588461585685e-06,2.1245129502672886,-0.30459078893099956,0.1382248145666667,-0.1127502421660194,1.3630217778804623,5,63,1.9596769117164141,68,1.0841138850824648,1,True,131.0,0.5114503816793893,0.009796181983810997,0.0026381356698528,2.8502468546566617,-0.30459078893099956,0.1382248145666667,-0.1127502421660194,1.4438649045555452,5.0,145.0,0.5172413793103449,0.014814788326045122,0.0026381356698528,5.386107928433382,-0.3821764075866393,0.4892913885103991,-0.14417251000998996,1.5882199787974998,6.0,351.0,5.0,106.0,15.0,17.0,7.0,True,False,False,False
time_any__open_eq4__speed_le1__amount_ge1_5,TIME_FREE,回封时间不限；第4次炸板后的回封；最后炸板后1分钟内回封；信号前成交额至少前日1.5倍,"last_break_to_signal_minutes,open_times_at_signal,signal_cumulative_amount_vs_prev_day",True,c0d8de42271fba5bcb8acccf6ae8a90fe56a8ae5,775,311,266,45,0,124,0.46774193548387094,0.008348766499211754,-0.00303649468705195,2.122767054148038,-0.4891708288687999,0.3721270239550671,-0.1604044205087896,1.637881067937716,4,62,1.21031092089624,62,1.7539022556089325,1,True,126.0,0.47619047619047616,0.00897158819293409,-0.0018891489284313,2.309304279505451,-0.4634507965730146,0.3721270239550671,-0.1604044205087896,1.612275416116844,4.0,145.0,0.5379310344827586,0.019282185139340904,0.0049471793098902,10.342985098587777,-0.37790358952320424,0.3721270239550671,-0.1604044205087896,1.802605436656355,4.0,309.0,12.0,98.0,16.0,22.0,9.0,True,False,False,False
time_1400_1429__open_any__speed_2_5__duration_61_120,OPEN_COUNT_FREE,14:00~14:29回封；炸板/回封次数不限；最后炸板后2~5分钟回封；首封后61~120分钟形成回封,"first_to_signal_minutes,last_break_to_signal_minutes,signal_hhmm",True,5615711185a854e5fc9f608e56baafc626dfc9c9,406,166,146,20,0,92,0.4891304347826087,0.010334170408420712,-0.0024345237877358,2.1121477911798268,-0.44740298122461564,0.288696620526448,-0.1038956854614624,1.6531289481269609,5,44,2.0230952817966856,48,1.0440179511980543,1,True,95.0,0.4842105263157895,0.011758583122211676,-0.0034703821754717,2.4486959522841296,-0.45468397263520643,0.288696620526448,-0.1038956854614624,1.7496708999958968,6.0,140.0,0.5571428571428572,0.02706692822273521,0.010376425858618407,27.330831918432093,-0.35747772751265605,0.3687231660523884,-0.13823939725321072,2.141304396654484,5.0,163.0,30.0,70.0,33.0,28.0,9.0,True,False,False,False
time_1400_1429__open_3_5__speed_le2,STRUCTURAL_GRID,14:00~14:29回封；第3~5次炸板后的回封；最后炸板后2分钟内回封,"last_break_to_signal_minutes,open_times_at_signal,signal_hhmm",True,daa708ec3d66502bdbcf07ded295b1f0478a8a37,1257,294,252,42,0,116,0.46551724137931033,0.00835306897880903,-0.005399396514573201,2.1031246032723097,-0.3537042574039808,0.2804551011527076,-0.1389379853296101,1.654248909018304,4,56,1.1494185526484384,60,1.8297291255882244,1,True,120.0,0.4583333333333333,0.00594588263225868,-0.005399396514573201,1.6256535810034167,-0.43845899017715484,0.2804551011527076,-0.1389379853296101,1.5348676341802212,4.0,145.0,0.4896551724137931,0.011176716893372938,-0.002004038720927356,3.5532572820178734,-0.39694874975803474,0.3687231660523884,-0.13823939725321072,1.6462783553209754,6.0,293.0,12.0,99.0,18.0,23.0,5.0,False,False,False,False
time_1300_1454__open_eq2__speed_6_10,STRUCTURAL_GRID,13:00~14:54回封；第2次炸板后的回封；最后炸板后6~10分钟回封,"last_break_to_signal_minutes,open_times_at_signal,signal_hhmm",True,1bcfd006d4ca6ae3be895a8baa638733139057cd,435,242,184,58,0,100,0.51,0.009492154492075485,0.0022845780808237,2.096346669774963,-0.3443989041311887,0.3721270239550671,-0.1370202417594448,1.4533944935042498,3,48,1.265851089942453,52,1.6560768374977384,1,True,107.0,0.5233644859813084,0.009651516178781563,0.0027017864751036,2.271901273773145,-0.32320668263149854,0.3721270239550671,-0.1370202417594448,1.4068072232602111,4.0,140.0,0.5714285714285714,0.025132923710264977,0.0079791115148991,19.90720861704583,-0.35379263495941227,0.4892913885103991,-0.1370202417594448,1.8226091979615655,5.0,236.0,17.0,76.0,25.0,28.0,11.0,True,False,False,False
time_1300_1359__open_any__speed_ge11__duration_61_120,OPEN_COUNT_FREE,13:00~13:59回封；炸板/回封次数不限；最后炸板11分钟后回封；首封后61~120分钟形成回封,"first_to_signal_minutes,last_break_to_signal_minutes,signal_hhmm",True,612f569ba076a18f482cbd9824e55a109fc849d6,675,321,258,63,0,121,0.5454545454545454,0.00820462994724652,0.0083469845201185,2.0951592650371507,-0.5509770595630316,0.2971055310979901,-0.1780617093150838,1.1670020071725744,8,59,0.9917884736590779,62,2.112506165056875,1,True,123.0,0.5447154471544715,0.0077549202831038895,0.0079987165499999,2.0006466178387483,-0.5620047793531256,0.2971055310979901,-0.1780617093150838,1.1446600906608477,8.0,145.0,0.593103448275862,0.0200642405356304,0.0105074659481929,11.783548356907733,-0.33477516333703194,0.3687231660523884,-0.1780617093150838,1.453101420681296,6.0,321.0,12.0,100.0,18.0,21.0,6.0,False,False,False,False
time_1300_1454__open_any__speed_6_10__amount_ge2,OPEN_COUNT_FREE,13:00~14:54回封；炸板/回封次数不限；最后炸板后6~10分钟回封；信号前成交额至少前日2倍,"last_break_to_signal_minutes,signal_cumulative_amount_vs_prev_day,signal_hhmm",True,78496a12fe593e31ec32e278715a29307f2fb195,913,328,247,81,0,119,0.47058823529411764,0.008125165899266804,-0.0031744226361187,2.09359922923838,-0.4570790383391029,0.3090002845557691,-0.1098246868368515,1.6336784113644185,6,60,1.394132645141674,59,1.5017216880576127,1,True,120.0,0.4666666666666667,0.008234916620572187,-0.0033224024057952,2.136780042834354,-0.4570790383391029,0.3090002845557691,-0.1098246868368515,1.6681267334717118,6.0,145.0,0.5103448275862069,0.013717783045384076,0.0018150220858537,5.206577703202544,-0.25171862427757064,0.3687231660523884,-0.11849477438811166,1.7386530900556112,5.0,326.0,12.0,98.0,20.0,21.0,6.0,True,False,False,False
